日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-05-10,688147,45.0,44.61,45.6,43.87,16632,74246718.0,3.81,-1.63,-0.74,4.15
2023-05-11,688147,45.5,45.15,46.5,44.63,18351,83509852.0,4.19,1.21,0.54,4.58
2023-05-12,688147,44.8,43.68,47.2,43.5,32495,146448531.0,8.19,-3.26,-1.47,8.11
2023-05-15,688147,43.11,43.41,45.15,43.0,21798,95525175.0,4.92,-0.62,-0.27,5.44
2023-05-16,688147,43.1,44.74,45.9,42.0,31558,139247297.0,8.98,3.06,1.33,7.88
2023-05-17,688147,44.38,46.4,47.85,44.11,33834,157733181.0,8.36,3.71,1.66,8.45
2023-05-18,688147,46.72,46.09,47.25,45.67,15926,73566323.0,3.41,-0.67,-0.31,3.98
2023-05-19,688147,46.46,45.98,47.5,45.51,14949,69543406.0,4.32,-0.24,-0.11,3.73
2023-05-22,688147,46.88,45.51,46.93,44.38,18329,82622387.0,5.55,-1.02,-0.47,4.58
2023-05-23,688147,45.12,44.44,45.5,44.3,10426,46767024.0,2.64,-2.35,-1.07,2.6
2023-05-24,688147,44.43,46.04,46.72,44.29,17120,78268400.0,5.47,3.6,1.6,4.27
2023-05-25,688147,45.99,48.5,50.16,45.51,34720,167690797.0,10.1,5.34,2.46,8.67
2023-05-26,688147,48.0,49.05,49.8,47.2,27672,135516045.0,5.36,1.13,0.55,6.91
2023-05-29,688147,48.54,49.21,50.86,48.45,21746,107775187.0,4.91,0.33,0.16,5.43
2023-05-30,688147,49.0,48.34,49.8,47.99,16766,81488502.0,3.68,-1.77,-0.87,4.19
2023-05-31,688147,48.36,48.85,49.8,47.89,16617,81264742.0,3.95,1.06,0.51,4.15
2023-06-01,688147,48.82,47.92,50.0,47.62,14066,68213810.0,4.87,-1.9,-0.93,3.51
2023-06-02,688147,48.01,51.1,52.95,47.04,31640,158963197.0,12.33,6.64,3.18,7.9
2023-06-05,688147,51.09,53.94,55.07,50.8,32501,171850466.0,8.36,5.56,2.84,8.12
2023-06-06,688147,53.39,52.43,53.58,50.78,28295,147302371.0,5.19,-2.8,-1.51,7.07
2023-06-07,688147,52.45,54.8,54.86,51.72,18741,99428340.0,5.99,4.52,2.37,4.68
2023-06-08,688147,54.48,51.2,54.48,51.2,16952,88610781.0,5.99,-6.57,-3.6,4.23
2023-06-09,688147,51.87,50.79,52.48,50.3,12893,65944514.0,4.26,-0.8,-0.41,3.22
2023-06-12,688147,51.4,49.66,52.0,49.25,15609,78406663.0,5.41,-2.22,-1.13,3.9
2023-06-13,688147,49.97,50.5,51.43,49.06,11836,59814483.0,4.77,1.69,0.84,2.96
2023-06-14,688147,51.3,52.27,52.85,50.46,19380,100296901.0,4.73,3.5,1.77,4.84
2023-06-15,688147,52.26,51.0,52.55,50.28,12429,63745967.0,4.34,-2.43,-1.27,3.1
2023-06-16,688147,50.96,54.19,56.8,50.46,24344,132209006.0,12.43,6.25,3.19,6.08
2023-06-19,688147,54.58,54.79,55.0,53.31,17076,92457450.0,3.12,1.11,0.6,4.26
2023-06-20,688147,55.0,53.5,55.19,53.23,10968,59030369.0,3.58,-2.35,-1.29,2.74
2023-06-21,688147,53.53,50.8,54.69,50.75,13736,71829426.0,7.36,-5.05,-2.7,3.43
2023-06-26,688147,50.11,49.09,50.68,48.03,24103,118932630.0,5.22,-3.37,-1.71,5.73
2023-06-27,688147,49.92,48.82,50.43,48.34,10920,53772029.0,4.26,-0.55,-0.27,2.59
2023-06-28,688147,48.82,51.0,51.94,47.78,16390,81796417.0,8.52,4.47,2.18,3.89
2023-06-29,688147,51.1,51.59,52.49,50.01,12487,63951880.0,4.86,1.16,0.59,2.97
2023-06-30,688147,52.0,52.78,53.0,50.55,16493,86100072.0,4.75,2.31,1.19,4.11
2023-07-03,688147,55.0,53.51,55.88,53.5,23304,127225798.0,4.51,1.38,0.73,5.81
2023-07-04,688147,53.53,61.98,63.29,53.53,39671,233418868.0,18.24,15.83,8.47,9.89
2023-07-05,688147,60.58,54.99,61.47,54.5,46387,266358127.0,11.25,-11.28,-6.99,11.57
2023-07-06,688147,54.72,54.95,55.8,53.42,24616,134746814.0,4.33,-0.07,-0.04,6.14
2023-07-07,688147,54.37,53.53,55.4,52.31,16328,87691050.0,5.62,-2.58,-1.42,4.07
2023-07-10,688147,53.55,52.51,53.95,52.15,11377,60175181.0,3.36,-1.91,-1.02,2.84
2023-07-11,688147,52.74,52.98,53.47,51.0,16098,84215950.0,4.7,0.9,0.47,4.01
2023-07-12,688147,52.56,51.38,53.14,51.05,12941,66842363.0,3.94,-3.02,-1.6,3.23
2023-07-13,688147,51.5,53.19,54.0,50.18,24449,128450142.0,7.43,3.52,1.81,6.1
2023-07-14,688147,53.2,53.16,54.77,52.95,16864,90542336.0,3.42,-0.06,-0.03,4.21
2023-07-17,688147,53.31,51.35,53.41,50.87,14959,77302955.0,4.78,-3.4,-1.81,3.73
2023-07-18,688147,51.7,49.66,52.6,49.48,14447,73411798.0,6.08,-3.29,-1.69,3.6
2023-07-19,688147,51.2,54.05,55.2,51.08,38697,208050240.0,8.3,8.84,4.39,9.65
2023-07-20,688147,54.58,54.99,55.8,53.01,24658,135101458.0,5.16,1.74,0.94,6.15
2023-07-21,688147,54.87,51.5,55.19,51.21,19144,100808201.0,7.24,-6.35,-3.49,4.77
2023-07-24,688147,51.34,50.65,51.9,50.11,11726,59610131.0,3.48,-1.65,-0.85,2.92
2023-07-25,688147,51.04,50.73,51.99,50.18,8810,44792190.0,3.57,0.16,0.08,2.2
2023-07-26,688147,50.77,50.6,51.68,49.59,9147,46189032.0,4.12,-0.26,-0.13,2.28
2023-07-27,688147,50.16,48.23,51.4,48.22,10786,53333715.0,6.28,-4.68,-2.37,2.69
2023-07-28,688147,48.23,46.7,49.44,46.11,21824,103305436.0,6.9,-3.17,-1.53,5.44
2023-07-31,688147,46.6,47.14,47.95,46.34,13096,61585023.0,3.45,0.94,0.44,3.27
2023-08-01,688147,47.14,46.99,48.8,46.2,14711,69452419.0,5.52,-0.32,-0.15,3.67
2023-08-02,688147,46.57,47.62,48.65,46.57,16681,79743715.0,4.43,1.34,0.63,4.16
2023-08-03,688147,47.29,48.69,49.35,46.9,14346,69792058.0,5.14,2.25,1.07,3.58
2023-08-04,688147,48.6,49.65,50.17,48.5,11914,59046135.0,3.43,1.97,0.96,2.97
2023-08-07,688147,50.31,48.75,50.9,48.3,9274,45499671.0,5.24,-1.81,-0.9,2.31
2023-08-08,688147,49.03,48.48,49.68,48.28,7432,36292338.0,2.87,-0.55,-0.27,1.85
2023-08-09,688147,48.03,48.95,49.68,48.03,9058,44472587.0,3.4,0.97,0.47,2.26
2023-08-10,688147,49.5,50.06,51.17,48.62,11459,57443819.0,5.21,2.27,1.11,2.86
2023-08-11,688147,50.51,48.98,50.68,48.5,7796,38411631.0,4.35,-2.16,-1.08,1.94
2023-08-14,688147,48.72,48.87,49.54,48.0,6396,31202913.0,3.14,-0.22,-0.11,1.6
2023-08-15,688147,48.87,47.7,49.35,46.64,10723,50989977.0,5.55,-2.39,-1.17,2.67
2023-08-16,688147,47.6,46.45,48.08,46.25,6699,31539248.0,3.84,-2.62,-1.25,1.67
2023-08-17,688147,46.04,46.36,47.17,45.2,10595,48819522.0,4.24,-0.19,-0.09,2.64
2023-08-18,688147,46.4,45.71,47.17,45.61,6910,32135562.0,3.36,-1.4,-0.65,1.72
2023-08-21,688147,45.22,44.98,46.31,44.6,9408,42650434.0,3.74,-1.6,-0.73,2.35
2023-08-22,688147,45.23,45.39,46.09,43.7,11494,51676698.0,5.31,0.91,0.41,2.87
2023-08-23,688147,44.99,43.37,45.11,43.0,11566,50670570.0,4.65,-4.45,-2.02,2.88
2023-08-24,688147,42.84,44.4,45.67,42.5,17723,78731219.0,7.31,2.37,1.03,4.42
2023-08-25,688147,44.0,42.35,44.58,42.17,13080,56140952.0,5.43,-4.62,-2.05,3.26
2023-08-28,688147,46.0,41.93,46.46,41.57,14146,61733671.0,11.55,-0.99,-0.42,3.53
2023-08-29,688147,41.53,46.7,47.3,41.41,23749,107358948.0,14.05,11.38,4.77,5.92
2023-08-30,688147,46.8,48.58,49.21,46.8,15939,77006678.0,5.16,4.03,1.88,3.97
2023-08-31,688147,49.17,49.23,50.13,48.2,20435,100610847.0,3.97,1.34,0.65,5.1
2023-09-01,688147,49.59,49.28,50.65,48.71,19969,98817735.0,3.94,0.1,0.05,4.98
2023-09-04,688147,49.49,47.97,49.69,47.5,17096,82164308.0,4.44,-2.66,-1.31,4.26
2023-09-05,688147,48.0,50.42,51.35,47.88,25419,126761466.0,7.23,5.11,2.45,6.34
2023-09-06,688147,49.64,51.06,51.49,49.02,25740,129184502.0,4.9,1.27,0.64,6.42
2023-09-07,688147,50.35,48.61,50.83,48.47,14320,70767929.0,4.62,-4.8,-2.45,3.57
2023-09-08,688147,48.48,48.55,49.14,47.55,16528,79875507.0,3.27,-0.12,-0.06,4.12
2023-09-11,688147,48.36,47.88,49.37,47.6,19577,94558717.0,3.65,-1.38,-0.67,4.88
2023-09-12,688147,48.36,47.12,48.57,46.81,21962,103887450.0,3.68,-1.59,-0.76,5.48
2023-09-13,688147,47.12,46.01,47.2,45.22,15713,72284789.0,4.2,-2.36,-1.11,3.92
2023-09-14,688147,45.38,44.87,46.2,44.67,8958,40441397.0,3.33,-2.48,-1.14,2.23
2023-09-15,688147,45.15,44.99,46.31,44.07,15278,68790478.0,4.99,0.27,0.12,3.81
2023-09-18,688147,44.9,44.35,45.85,44.2,12266,55009014.0,3.67,-1.42,-0.64,3.06
2023-09-19,688147,44.58,43.8,44.87,43.5,10079,44305513.0,3.09,-1.24,-0.55,2.51
2023-09-20,688147,43.32,43.01,44.33,42.94,8036,34849936.0,3.17,-1.8,-0.79,2.0
2023-09-21,688147,43.1,42.7,43.59,42.55,8668,37217865.0,2.42,-0.72,-0.31,2.16
2023-09-22,688147,42.5,43.47,43.68,42.18,14503,62550867.0,3.51,1.8,0.77,3.62
2023-09-25,688147,43.37,43.47,43.89,42.67,11070,47848208.0,2.81,0.0,0.0,2.76
2023-09-26,688147,43.47,42.61,43.73,42.55,8772,37744368.0,2.71,-1.98,-0.86,2.19
2023-09-27,688147,42.4,43.01,43.9,42.12,10642,45956143.0,4.18,0.94,0.4,2.65
2023-09-28,688147,43.03,44.53,45.0,42.8,16243,71438376.0,5.12,3.53,1.52,4.05
2023-10-09,688147,44.46,43.78,44.78,43.51,12799,56220010.0,2.85,-1.68,-0.75,3.19
2023-10-10,688147,43.8,42.89,44.8,42.88,11710,51168756.0,4.39,-2.03,-0.89,2.92
2023-10-11,688147,43.74,43.94,44.65,42.9,15414,67893871.0,4.08,2.45,1.05,3.84
2023-10-12,688147,43.94,44.83,45.0,42.86,19372,85351297.0,4.87,2.03,0.89,4.83
2023-10-13,688147,44.32,44.54,45.85,43.83,24050,108423923.0,4.51,-0.65,-0.29,6.0
2023-10-16,688147,44.4,42.39,44.55,42.01,17687,75498893.0,5.7,-4.83,-2.15,4.41
2023-10-17,688147,42.77,42.34,42.88,41.07,16057,67446839.0,4.27,-0.12,-0.05,4.0
2023-10-18,688147,42.4,40.43,42.43,40.25,14517,59615023.0,5.15,-4.51,-1.91,3.62
2023-10-19,688147,41.5,42.7,43.78,41.38,23616,101226593.0,5.94,5.61,2.27,5.89
2023-10-20,688147,42.21,41.2,43.17,41.02,16711,69697257.0,5.04,-3.51,-1.5,4.17
2023-10-23,688147,40.93,39.22,41.39,39.05,13696,54325216.0,5.68,-4.81,-1.98,3.42
2023-10-24,688147,39.09,41.04,42.75,38.97,18139,74193825.0,9.64,4.64,1.82,4.52
2023-10-25,688147,41.36,41.01,41.68,40.59,11129,45770072.0,2.66,-0.07,-0.03,2.78
2023-10-26,688147,41.2,40.35,41.34,39.86,16058,64779777.0,3.61,-1.61,-0.66,4.0
2023-10-27,688147,40.63,43.19,43.9,39.77,28529,120452427.0,10.24,7.04,2.84,7.11
2023-10-30,688147,43.15,43.26,43.5,41.41,20903,88881654.0,4.84,0.16,0.07,5.21
2023-10-31,688147,44.04,41.43,44.9,40.8,30353,127710268.0,9.48,-4.23,-1.83,7.57
2023-11-01,688147,41.32,40.56,41.99,40.18,17117,69773662.0,4.37,-2.1,-0.87,4.27
2023-11-02,688147,40.72,39.88,41.12,39.88,12820,51833273.0,3.06,-1.68,-0.68,3.2
2023-11-03,688147,40.0,40.88,41.18,39.82,16748,68163196.0,3.41,2.51,1.0,4.18
2023-11-06,688147,41.2,42.26,42.57,40.98,21740,91228612.0,3.89,3.38,1.38,5.42
2023-11-07,688147,42.43,42.9,43.39,41.41,18749,79985267.0,4.69,1.51,0.64,4.68
2023-11-08,688147,42.89,43.46,44.27,42.67,22127,96237949.0,3.73,1.31,0.56,5.52
2023-11-09,688147,43.44,43.18,44.0,42.83,16589,71941427.0,2.69,-0.64,-0.28,4.14
2023-11-10,688147,43.43,43.21,44.27,42.89,13726,59775940.0,3.2,0.07,0.03,3.42
2023-11-13,688147,43.51,43.39,44.24,42.6,15243,65774610.0,3.8,0.42,0.18,3.8
2023-11-14,688147,43.6,43.8,44.54,42.65,14089,61353036.0,4.36,0.94,0.41,3.51
2023-11-15,688147,44.1,43.07,44.47,42.82,17321,75454963.0,3.77,-1.67,-0.73,4.32
2023-11-16,688147,42.66,41.59,43.3,41.3,14618,61190933.0,4.64,-3.44,-1.48,3.65
2023-11-17,688147,41.3,43.01,43.38,41.3,20323,86869008.0,5.0,3.41,1.42,5.07
2023-11-20,688147,43.44,44.08,44.58,42.97,21885,95867071.0,3.74,2.49,1.07,5.46
2023-11-21,688147,43.8,42.4,44.08,42.21,18505,79111279.0,4.24,-3.81,-1.68,4.61
2023-11-22,688147,42.5,41.35,43.1,41.29,13437,56300231.0,4.27,-2.48,-1.05,3.35
2023-11-23,688147,41.25,41.65,42.25,40.71,14804,61268927.0,3.72,0.73,0.3,3.69
2023-11-24,688147,41.69,40.2,41.69,40.1,13425,54233164.0,3.82,-3.48,-1.45,3.35
2023-11-27,688147,40.0,40.61,41.12,40.0,13233,53600206.0,2.79,1.02,0.41,3.3
2023-11-28,688147,40.32,40.65,41.21,40.3,8907,36302393.0,2.24,0.1,0.04,2.22
2023-11-29,688147,40.6,42.94,43.18,40.52,32213,136444315.0,6.54,5.63,2.29,8.03
2023-11-30,688147,42.61,40.52,42.61,39.59,26369,107058000.0,7.03,-5.64,-2.42,6.58
2023-12-01,688147,39.99,39.51,40.47,39.18,15597,61899517.0,3.18,-2.49,-1.01,3.89
2023-12-04,688147,39.59,38.66,39.99,38.23,16865,65523989.0,4.45,-2.15,-0.85,4.21
2023-12-05,688147,38.42,37.33,38.97,37.0,13963,52433060.0,5.1,-3.44,-1.33,3.48
2023-12-06,688147,37.34,37.78,38.13,37.02,14436,54447254.0,2.97,1.21,0.45,3.6
2023-12-07,688147,37.97,36.96,38.18,36.89,11072,41290210.0,3.41,-2.17,-0.82,2.76
2023-12-08,688147,36.88,37.15,37.62,36.8,10467,38943787.0,2.22,0.51,0.19,2.61
2023-12-11,688147,37.0,39.0,39.15,36.76,20341,77820676.0,6.43,4.98,1.85,5.07
2023-12-12,688147,39.0,39.02,39.25,38.02,13349,51566667.0,3.15,0.05,0.02,3.33
2023-12-13,688147,38.5,38.44,38.98,38.18,8504,32753876.0,2.05,-1.49,-0.58,2.12
2023-12-14,688147,38.94,38.08,39.0,38.08,5278,20278225.0,2.39,-0.94,-0.36,1.32
2023-12-15,688147,38.15,38.48,38.68,38.08,7596,29150787.0,1.58,1.05,0.4,1.89
2023-12-18,688147,38.3,37.12,38.37,36.98,9358,35092955.0,3.61,-3.53,-1.36,2.33
2023-12-19,688147,37.15,37.45,37.77,36.52,10163,37831989.0,3.37,0.89,0.33,2.53
2023-12-20,688147,37.07,36.94,37.87,36.9,6640,24750782.0,2.59,-1.36,-0.51,1.66
2023-12-21,688147,36.81,37.74,37.8,36.17,14755,54560519.0,4.41,2.17,0.8,3.68
2023-12-22,688147,37.48,36.18,37.54,36.03,18298,67094070.0,4.0,-4.13,-1.56,4.56
2023-12-25,688147,36.23,38.27,39.23,36.23,35365,136029463.0,8.29,5.78,2.09,4.3
2023-12-26,688147,38.08,36.2,38.08,36.03,26210,96139068.0,5.36,-5.41,-2.07,3.18
2023-12-27,688147,36.47,38.1,38.66,36.21,42560,160489584.0,6.77,5.25,1.9,5.17
2023-12-28,688147,38.26,39.9,39.93,37.69,42330,165977988.0,5.88,4.72,1.8,5.14
2023-12-29,688147,39.8,38.99,39.8,38.61,28838,112784163.0,2.98,-2.28,-0.91,3.5
2024-01-02,688147,38.9,37.97,39.09,37.75,26121,99776209.0,3.44,-2.62,-1.02,3.1
2024-01-03,688147,37.76,37.75,38.33,37.0,16519,61795720.0,3.5,-0.58,-0.22,1.96
2024-01-04,688147,37.99,36.58,37.99,36.5,14589,53733463.0,3.95,-3.1,-1.17,1.73
2024-01-05,688147,36.68,35.58,36.72,35.23,15605,56079096.0,4.07,-2.73,-1.0,1.85
2024-01-08,688147,35.0,34.5,35.5,34.5,11386,39656191.0,2.81,-3.04,-1.08,1.35
2024-01-09,688147,34.4,35.32,35.59,34.0,20009,70158031.0,4.61,2.38,0.82,2.38
2024-01-10,688147,35.4,34.74,35.81,34.42,16799,58622582.0,3.94,-1.64,-0.58,2.0
2024-01-11,688147,34.88,35.31,35.62,34.61,13089,45887552.0,2.91,1.64,0.57,1.56
2024-01-12,688147,35.25,35.56,36.75,34.94,17300,62312436.0,5.13,0.71,0.25,2.06
2024-01-15,688147,35.3,35.06,35.89,34.7,9681,33990997.0,3.35,-1.41,-0.5,1.15
2024-01-16,688147,34.9,35.53,36.02,34.64,16367,57805573.0,3.94,1.34,0.47,1.95
2024-01-17,688147,35.28,34.01,35.55,33.95,13085,45333449.0,4.5,-4.28,-1.52,1.56
2024-01-18,688147,33.88,34.07,34.27,33.22,15112,50965945.0,3.09,0.18,0.06,1.8
2024-01-19,688147,34.08,33.82,34.68,33.2,13218,45200543.0,4.34,-0.73,-0.25,1.57
2024-01-22,688147,34.0,31.61,34.0,31.58,17462,56957463.0,7.16,-6.53,-2.21,2.08
2024-01-23,688147,31.61,32.94,33.0,31.05,15751,50960903.0,6.17,4.21,1.33,1.87
2024-01-24,688147,33.03,31.94,33.27,30.78,15821,49935109.0,7.56,-3.04,-1.0,1.88
2024-01-25,688147,31.8,33.11,33.35,31.34,13161,43090500.0,6.29,3.66,1.17,1.56
2024-01-26,688147,36.1,35.13,36.31,34.99,35243,125317208.0,3.99,6.1,2.02,4.19
