日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-08-09,688800,139.53,139.3,141.86,136.59,10528,147441058.0,3.76,-0.64,-0.9,1.51
2022-08-10,688800,137.88,134.48,140.99,133.15,12282,167528934.0,5.63,-3.46,-4.82,1.76
2022-08-11,688800,135.77,141.24,141.5,134.58,16025,222458405.0,5.15,5.03,6.76,2.3
2022-08-12,688800,141.0,133.56,141.18,132.81,15850,214937014.0,5.93,-5.44,-7.68,2.28
2022-08-15,688800,133.18,143.05,145.78,131.99,16247,229496013.0,10.32,7.11,9.49,2.33
2022-08-16,688800,144.3,145.4,150.88,141.91,17471,256129669.0,6.27,1.64,2.35,2.51
2022-08-17,688800,145.75,144.8,150.59,143.45,12363,182179062.0,4.91,-0.41,-0.6,1.78
2022-08-18,688800,144.0,158.0,158.0,141.75,19020,293020864.0,11.22,9.12,13.2,2.73
2022-08-19,688800,169.0,144.98,171.0,144.46,61113,949925939.0,16.8,-8.24,-13.02,8.78
2022-08-22,688800,149.99,158.76,164.2,149.65,42799,673720396.0,10.04,9.5,13.78,6.15
2022-08-23,688800,158.6,158.75,164.8,154.0,22384,359075958.0,6.8,-0.01,-0.01,3.21
2022-08-24,688800,159.22,154.0,162.8,151.03,17777,275817526.0,7.41,-2.99,-4.75,2.55
