日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-08-12,300814,29.0,30.7,33.19,28.0,283228,838606464.0,61.79,265.48,22.3,67.93
2021-08-13,300814,27.9,28.64,29.39,27.28,193687,547230656.0,6.87,-6.71,-2.06,46.45
2021-08-16,300814,28.15,27.14,28.35,26.91,125669,346237968.0,5.03,-5.24,-1.5,30.14
2021-08-17,300814,26.45,27.66,28.09,26.3,115030,315325248.0,6.6,1.92,0.52,27.59
2021-08-18,300814,27.03,26.6,27.36,26.3,99609,266518917.0,3.83,-3.83,-1.06,23.89
2021-08-19,300814,26.8,27.32,27.99,26.6,102454,280965168.0,5.23,2.71,0.72,24.57
2021-08-20,300814,26.6,25.23,26.68,25.2,94844,244233177.0,5.42,-7.65,-2.09,22.75
2021-08-23,300814,25.25,27.0,27.47,25.25,99918,264063759.0,8.8,7.02,1.77,23.96
2021-08-24,300814,26.58,27.36,28.8,26.28,116171,319587712.0,9.33,1.33,0.36,27.86
2021-08-25,300814,27.0,26.9,28.49,26.82,87833,241601621.0,6.1,-1.68,-0.46,21.07
2021-08-26,300814,27.2,25.95,27.46,25.82,68341,180826457.0,6.1,-3.53,-0.95,16.39
2021-08-27,300814,25.55,26.28,26.35,25.29,49882,129131605.0,4.08,1.27,0.33,11.96
2021-08-30,300814,26.6,25.34,26.63,25.28,51386,132682510.0,5.14,-3.58,-0.94,12.32
2021-08-31,300814,25.49,24.29,25.49,23.67,61973,150587203.0,7.18,-4.14,-1.05,14.86
2021-09-01,300814,23.98,24.61,24.77,23.56,46671,112579960.0,4.98,1.32,0.32,11.19
2021-09-02,300814,24.23,24.8,24.96,23.9,40521,99474549.0,4.31,0.77,0.19,9.72
2021-09-03,300814,24.55,26.16,28.7,24.5,88113,233639440.0,16.94,5.48,1.36,21.13
2021-09-06,300814,25.71,26.53,27.45,25.3,76535,203240763.0,8.22,1.41,0.37,18.36
2021-09-07,300814,26.29,26.28,27.1,25.81,55295,146640799.0,4.86,-0.94,-0.25,13.26
2021-09-08,300814,26.1,26.73,26.95,25.88,60328,159821223.0,4.07,1.71,0.45,14.47
2021-09-09,300814,26.3,25.02,26.3,24.94,65250,166288587.0,5.09,-6.4,-1.71,15.65
2021-09-10,300814,24.99,25.45,26.18,24.9,45450,116011267.0,5.12,1.72,0.43,10.9
2021-09-13,300814,25.4,24.89,25.55,24.8,33907,84847687.0,2.95,-2.2,-0.56,8.13
2021-09-14,300814,25.06,25.37,25.88,24.9,42019,106978472.0,3.94,1.93,0.48,10.08
2021-09-15,300814,24.9,25.16,25.24,24.41,31773,78987091.0,3.27,-0.83,-0.21,7.62
2021-09-16,300814,24.95,24.27,25.44,24.21,31341,77475100.0,4.89,-3.54,-0.89,7.52
2021-09-17,300814,24.28,24.55,24.74,23.66,29170,70610050.0,4.45,1.15,0.28,7.0
2021-09-22,300814,23.99,24.76,24.77,23.97,22229,54539777.0,3.26,0.86,0.21,5.33
2021-09-23,300814,24.8,24.61,25.4,24.56,29547,73759984.0,3.39,-0.61,-0.15,7.09
2021-09-24,300814,24.3,23.81,24.48,23.71,25105,60250561.0,3.13,-3.25,-0.8,6.02
2021-09-27,300814,24.21,24.81,25.25,24.1,48129,118807011.0,4.83,4.2,1.0,11.54
2021-09-28,300814,24.4,25.43,25.81,23.6,60222,149598275.0,8.91,2.5,0.62,14.44
2021-09-29,300814,24.7,23.91,24.97,23.89,36270,88887214.0,4.25,-5.98,-1.52,8.7
2021-09-30,300814,23.95,24.31,24.6,23.95,20520,49846282.0,2.72,1.67,0.4,4.92
2021-10-08,300814,24.68,24.47,24.87,24.36,22011,54086292.0,2.1,0.66,0.16,5.28
2021-10-11,300814,24.39,24.02,24.5,23.75,21299,51119168.0,3.06,-1.84,-0.45,5.11
2021-10-12,300814,23.92,22.54,24.0,22.24,36049,82890288.0,7.33,-6.16,-1.48,8.65
2021-10-13,300814,22.55,23.6,23.8,22.55,35093,82281559.0,5.55,4.7,1.06,8.42
2021-10-14,300814,23.47,23.83,24.6,23.06,35377,83951869.0,6.53,0.97,0.23,8.48
2021-10-15,300814,23.8,23.69,24.31,23.54,25433,60844320.0,3.23,-0.59,-0.14,6.1
2021-10-18,300814,23.52,23.4,23.75,23.13,20139,47054365.0,2.62,-1.22,-0.29,4.83
2021-10-19,300814,25.93,24.34,27.1,24.2,70279,177427160.0,12.39,4.02,0.94,16.86
2021-10-20,300814,23.81,25.89,26.8,23.81,95292,247082439.0,12.28,6.37,1.55,22.85
2021-10-21,300814,25.62,25.1,25.74,24.65,63821,160019468.0,4.21,-3.05,-0.79,15.31
2021-10-22,300814,24.98,24.33,25.57,24.33,47838,119623855.0,4.94,-3.07,-0.77,11.47
2021-10-25,300814,23.95,25.1,25.39,23.58,44168,109730427.0,7.44,3.16,0.77,10.59
2021-10-26,300814,24.91,24.79,25.31,24.36,36747,90986972.0,3.78,-1.24,-0.31,8.81
2021-10-27,300814,24.48,23.3,24.54,23.24,36819,87271653.0,5.24,-6.01,-1.49,8.83
2021-10-28,300814,23.02,22.59,23.64,22.5,23104,53112352.0,4.89,-3.05,-0.71,5.54
2021-10-29,300814,22.58,22.98,23.28,22.58,17901,41237477.0,3.1,1.73,0.39,4.29
2021-11-01,300814,22.99,24.8,25.22,22.96,53125,128620663.0,9.83,7.92,1.82,12.74
2021-11-02,300814,25.0,25.16,26.51,25.0,96812,249875888.0,6.09,1.45,0.36,23.22
2021-11-03,300814,25.16,24.77,25.69,24.36,54336,134905936.0,5.29,-1.55,-0.39,13.03
2021-11-04,300814,24.8,25.98,26.39,24.74,71891,185351460.0,6.66,4.88,1.21,17.24
2021-11-05,300814,27.69,28.76,31.18,27.69,218664,652863744.0,13.43,10.7,2.78,52.44
2021-11-08,300814,27.0,27.28,27.74,26.5,144082,390721760.0,4.31,-5.15,-1.48,34.56
2021-11-09,300814,27.15,27.14,27.95,26.56,100294,272804608.0,5.1,-0.51,-0.14,24.05
2021-11-10,300814,26.73,26.94,27.45,26.16,78872,211717297.0,4.75,-0.74,-0.2,18.92
2021-11-11,300814,26.78,28.06,28.45,26.68,114768,317664800.0,6.57,4.16,1.12,27.53
2021-11-12,300814,27.88,28.15,28.88,27.51,106015,299179760.0,4.88,0.32,0.09,25.43
2021-11-15,300814,28.25,28.52,29.25,27.98,86805,247636576.0,4.51,1.31,0.37,20.82
2021-11-16,300814,28.99,27.26,29.15,26.93,82483,228946679.0,7.78,-4.42,-1.26,19.78
2021-11-17,300814,26.82,28.91,29.28,26.82,89796,253854069.0,9.02,6.05,1.65,21.54
2021-11-18,300814,28.9,27.98,28.91,27.66,55214,155480394.0,4.32,-3.22,-0.93,13.24
2021-11-19,300814,27.97,27.67,28.44,27.25,50222,139704417.0,4.25,-1.11,-0.31,12.05
2021-11-22,300814,28.03,28.98,29.18,27.87,73157,209196424.0,4.73,4.73,1.31,17.55
2021-11-23,300814,28.92,28.74,29.2,28.39,54216,155684442.0,2.8,-0.83,-0.24,13.0
2021-11-24,300814,29.51,28.5,29.88,28.19,61562,177199154.0,5.88,-0.84,-0.24,14.76
2021-11-25,300814,29.44,28.0,29.49,27.99,57278,163894905.0,5.26,-1.75,-0.5,13.74
2021-11-26,300814,28.2,28.71,30.39,28.03,85587,250193667.0,8.43,2.54,0.71,20.53
2021-11-29,300814,28.4,29.38,29.6,28.13,68218,198259633.0,5.12,2.33,0.67,16.36
2021-11-30,300814,29.5,27.38,29.58,26.9,100167,281598336.0,9.12,-6.81,-2.0,24.02
2021-12-01,300814,27.4,29.15,31.4,27.25,111554,328692112.0,15.16,6.46,1.77,26.76
2021-12-02,300814,29.59,27.75,29.77,27.62,72809,205792528.0,7.38,-4.8,-1.4,17.46
2021-12-03,300814,27.76,27.19,27.87,27.06,43042,117590963.0,2.92,-2.02,-0.56,10.32
2021-12-06,300814,27.26,25.56,27.33,25.25,55827,144191036.0,7.65,-5.99,-1.63,13.39
2021-12-07,300814,25.67,25.28,25.72,24.71,31025,77862563.0,3.95,-1.1,-0.28,7.44
2021-12-08,300814,25.25,25.5,25.63,25.18,25604,65122427.0,1.78,0.87,0.22,6.14
2021-12-09,300814,25.32,25.3,25.65,25.2,23803,60465187.0,1.76,-0.78,-0.2,5.71
2021-12-10,300814,25.22,25.32,25.62,25.1,19902,50471130.0,2.06,0.08,0.02,4.77
2021-12-13,300814,25.36,25.38,25.65,24.78,25866,65020480.0,3.44,0.24,0.06,6.2
2021-12-14,300814,25.21,25.63,25.72,25.02,26024,66410807.0,2.76,0.99,0.25,6.24
2021-12-15,300814,25.55,25.92,26.17,25.48,33084,85528928.0,2.69,1.13,0.29,7.93
2021-12-16,300814,25.95,26.42,26.49,25.76,38674,101227050.0,2.82,1.93,0.5,9.28
2021-12-17,300814,26.31,25.69,26.32,25.65,29927,77741686.0,2.54,-2.76,-0.73,7.18
2021-12-20,300814,25.72,24.84,25.88,24.71,24573,61524384.0,4.55,-3.31,-0.85,5.89
2021-12-21,300814,24.78,24.94,25.23,24.7,16255,40402154.0,2.13,0.4,0.1,3.9
2021-12-22,300814,25.08,25.42,25.5,24.85,22172,55951549.0,2.61,1.92,0.48,5.32
2021-12-23,300814,25.43,25.02,25.53,25.02,18711,47215261.0,2.01,-1.57,-0.4,4.49
