日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-27,688783,25.97,25.69,25.97,25.5,68682,176228032.0,1.79,-1.91,-0.5,4.17
2026-03-02,688783,25.3,25.0,25.67,24.84,75933,190814251.0,3.23,-2.69,-0.69,4.61
2026-03-03,688783,24.95,23.4,25.2,23.32,123053,295116761.0,7.52,-6.4,-1.6,7.48
2026-03-04,688783,23.07,23.45,23.71,23.07,48494,113767100.0,2.74,0.21,0.05,2.95
2026-03-05,688783,23.96,23.8,24.24,23.7,55434,132893810.0,2.3,1.49,0.35,3.37
2026-03-06,688783,23.56,23.95,24.13,23.53,38224,91565413.0,2.52,0.63,0.15,2.32
2026-03-09,688783,23.45,23.67,23.82,23.14,58129,135914411.0,2.84,-1.17,-0.28,3.53
2026-03-10,688783,24.1,24.19,24.3,23.93,50720,122395351.0,1.56,2.2,0.52,3.08
2026-03-11,688783,24.35,24.01,24.42,24.0,54008,130670738.0,1.74,-0.74,-0.18,3.28
2026-03-12,688783,24.0,23.46,24.05,23.37,64213,151688774.0,2.83,-2.29,-0.55,3.9
2026-03-13,688783,23.43,23.33,23.74,23.16,54608,128050864.0,2.47,-0.55,-0.13,3.32
2026-03-16,688783,23.33,23.9,23.9,23.15,56978,134480405.0,3.21,2.44,0.57,3.46
2026-03-17,688783,23.98,23.69,24.16,23.67,50984,121715561.0,2.05,-0.88,-0.21,3.1
2026-03-18,688783,23.66,24.27,24.46,23.66,74115,179019352.0,3.38,2.45,0.58,4.5
2026-03-19,688783,23.93,23.61,24.1,23.51,54748,129899765.0,2.43,-2.72,-0.66,3.33
2026-03-20,688783,23.65,22.83,23.8,22.77,72923,169656371.0,4.36,-3.3,-0.78,4.43
2026-03-23,688783,22.25,21.15,22.32,21.12,91582,198505898.0,5.26,-7.36,-1.68,5.56
2026-03-24,688783,21.5,21.65,21.66,20.92,48515,103641323.0,3.5,2.36,0.5,2.95
2026-03-25,688783,21.8,22.05,22.35,21.8,48841,107861111.0,2.54,1.85,0.4,2.97
2026-03-26,688783,22.21,21.4,22.21,21.39,39372,85298618.0,3.72,-2.95,-0.65,2.39
2026-03-27,688783,21.0,21.61,21.75,20.98,33489,71927858.0,3.6,0.98,0.21,2.03
2026-03-30,688783,21.36,21.39,21.6,21.06,36709,78264942.0,2.5,-1.02,-0.22,2.23
2026-03-31,688783,21.4,21.12,21.56,21.06,27911,59405124.0,2.34,-1.26,-0.27,1.7
2026-04-01,688783,21.54,21.64,21.79,21.3,36147,77985384.0,2.32,2.46,0.52,2.2
2026-04-02,688783,21.76,21.24,21.77,21.18,28726,61465737.0,2.73,-1.85,-0.4,1.75
2026-04-03,688783,21.25,21.13,21.39,21.1,29887,63441864.0,1.37,-0.52,-0.11,1.82
2026-04-07,688783,21.15,21.18,21.56,21.15,28590,61063941.0,1.94,0.24,0.05,1.74
2026-04-08,688783,21.74,22.23,22.23,21.7,60695,133356570.0,2.5,4.96,1.05,3.69
2026-04-09,688783,22.03,21.87,22.13,21.8,30605,67159835.0,1.48,-1.62,-0.36,1.86
2026-04-10,688783,22.01,21.91,22.29,21.88,35680,78721940.0,1.87,0.18,0.04,2.17
2026-04-13,688783,21.73,21.98,22.08,21.64,27641,60520459.0,2.01,0.32,0.07,1.68
2026-04-14,688783,22.14,22.37,22.5,22.09,54732,122248588.0,1.87,1.77,0.39,3.32
2026-04-15,688783,22.46,22.57,23.04,22.38,67082,152027060.0,2.95,0.89,0.2,4.08
2026-04-16,688783,22.58,22.53,22.65,22.38,38360,86337854.0,1.2,-0.18,-0.04,2.33
2026-04-17,688783,22.38,22.65,22.92,22.38,51389,116532049.0,2.4,0.53,0.12,3.12
2026-04-20,688783,22.66,23.37,23.92,22.52,89497,208810266.0,6.18,3.18,0.72,5.44
2026-04-21,688783,22.9,22.47,23.16,22.41,71196,160932784.0,3.21,-3.85,-0.9,4.32
2026-04-22,688783,22.39,22.83,22.84,22.28,45703,103226894.0,2.49,1.6,0.36,2.78
2026-04-23,688783,22.87,22.91,23.52,22.63,73696,169788976.0,3.9,0.35,0.08,4.48
2026-04-24,688783,22.87,22.92,23.24,22.65,53599,123052253.0,2.58,0.04,0.01,3.26
2026-04-27,688783,22.93,23.32,23.49,22.93,68207,158867638.0,2.44,1.75,0.4,4.14
2026-04-28,688783,22.93,22.24,23.19,22.04,170009,383635958.0,4.93,-4.63,-1.08,9.18
2026-04-29,688783,22.04,22.39,22.53,21.92,87749,195056491.0,2.74,0.67,0.15,4.74
2026-04-30,688783,22.32,23.7,24.1,22.23,179930,423319931.0,8.35,5.85,1.31,9.72
2026-05-06,688783,24.36,26.71,28.0,24.25,409404,1075218524.0,15.82,12.7,3.01,22.11
2026-05-07,688783,26.46,27.55,28.0,26.46,267219,724678663.0,5.77,3.14,0.84,14.43
2026-05-08,688783,27.2,30.66,31.24,26.86,470939,1398402932.0,15.9,11.29,3.11,25.43
2026-05-11,688783,31.95,34.05,35.42,30.1,542423,1775637511.0,17.35,11.06,3.39,29.29
2026-05-12,688783,33.71,34.34,35.99,32.33,430625,1484967907.0,10.75,0.85,0.29,23.25
2026-05-13,688783,33.0,35.39,35.63,32.63,374548,1280580992.0,8.74,3.06,1.05,20.23
2026-05-14,688783,35.36,34.1,35.39,33.86,281557,969788016.0,4.32,-3.65,-1.29,15.2
2026-05-15,688783,34.08,33.97,35.45,32.49,376711,1282975434.0,8.68,-0.38,-0.13,20.34
2026-05-18,688783,33.64,33.52,34.75,33.02,264913,894644971.0,5.09,-1.32,-0.45,14.31
2026-05-19,688783,32.9,35.6,36.44,32.0,441247,1509502720.0,13.25,6.21,2.08,23.83
2026-05-20,688783,35.52,34.9,36.97,34.8,428491,1531819078.0,6.1,-1.97,-0.7,23.14
2026-05-21,688783,35.01,32.59,36.66,32.57,401834,1393568565.0,11.72,-6.62,-2.31,21.7
2026-05-22,688783,33.0,33.38,33.38,31.75,301140,983072969.0,5.0,2.42,0.79,16.26
2026-05-25,688783,33.02,33.12,33.86,31.75,239045,781087985.0,6.32,-0.78,-0.26,12.91
2026-05-26,688783,33.01,31.4,33.01,30.78,253386,801149386.0,6.73,-5.19,-1.72,13.68
2026-05-27,688783,31.5,33.61,35.12,31.12,351411,1161742093.0,12.74,7.04,2.21,18.98
2026-05-28,688783,33.28,37.94,40.33,32.99,534656,2034226565.0,21.84,12.88,4.33,28.87
2026-05-29,688783,39.42,37.94,41.41,37.82,530683,2099598398.0,9.46,0.0,0.0,28.66
2026-06-01,688783,37.0,35.15,37.48,34.8,330150,1178024775.0,7.06,-7.35,-2.79,17.83
2026-06-02,688783,35.0,34.02,35.6,33.77,232082,803144323.0,5.21,-3.21,-1.13,12.53
2026-06-03,688783,34.29,35.33,38.32,34.11,328568,1198609289.0,12.38,3.85,1.31,17.74
2026-06-04,688783,34.96,38.55,39.65,34.25,367614,1383054033.0,15.28,9.11,3.22,19.85
2026-06-05,688783,37.15,36.7,39.5,36.0,282837,1058413738.0,9.08,-4.8,-1.85,15.27
2026-06-08,688783,34.52,34.44,37.18,33.4,265976,934538012.0,10.3,-6.16,-2.26,14.36
2026-06-09,688783,36.0,41.33,41.33,34.77,358639,1379559412.0,19.05,20.01,6.89,19.37
2026-06-10,688783,43.88,46.6,46.6,42.58,542056,2433736822.0,9.73,12.75,5.27,29.27
2026-06-11,688783,44.89,49.76,50.06,44.6,514237,2461369749.0,11.72,6.78,3.16,27.77
2026-06-12,688783,52.41,47.5,55.3,47.5,615591,3098787500.0,15.68,-4.54,-2.26,33.24
2026-06-15,688783,48.37,48.17,49.77,44.0,481174,2274869899.0,12.15,1.41,0.67,25.98
2026-06-16,688783,47.0,47.0,48.31,45.52,453637,2121455978.0,5.79,-2.43,-1.17,24.5
2026-06-17,688783,45.51,54.5,54.78,45.28,559161,2797774794.0,20.21,15.96,7.5,30.2
2026-06-18,688783,53.0,52.4,53.55,51.88,128507,675206682.0,3.06,-3.85,-2.1,6.94
